Key,Description,LongDescription,Modified,Deprecated
74ZY,Scapa,,2014-08-28T18:43:20.71,false
74ZZ,Laphroaig,,2014-08-28T18:43:58.347,false
7610,SHU GUANG 08,,2006-12-21T14:39:22.83,false
7611,DONG FANG HONG,,2006-12-21T14:39:22.83,false
761A,QIAN JIN,,2006-12-21T14:39:22.83,false
761B,SHI JIAN,,2006-12-21T14:39:22.83,false
761C,CHANGSHENG,,2006-12-21T14:39:22.83,false
761D,DAQING 46,,2006-12-21T14:39:22.83,false
7625,HAI DIAO 0010,,2006-12-21T14:39:22.83,false
762I,HAI YANG SI HAO,,2021-11-02T09:41:55.433,false
7635,HAI DIAO 822,,2006-12-21T14:39:22.83,false
7672,Jia Geng,,2019-02-02T09:19:17.59,false
767F,FIXED PLATFORMS,,2018-02-04T13:14:34.057,true
7690,MULTIPLE SHIPS,,2015-01-22T12:00:45.133,true
7699,UNKNOWN PLATFORMS,,2015-01-22T11:49:10.393,true
76A1,JIN XING,,2006-12-21T14:39:22.83,false
76A2,SHUI XING,,2006-12-21T14:39:22.83,false
76AA,HE TAI,,2006-12-21T14:39:22.83,false
76AB,CHANG ZHOU,,2006-12-21T14:39:22.83,false
76AC,YUN HAI,,2006-12-21T14:39:22.83,false
76AD,XIANG YANG HONG 16,,2006-12-21T14:39:22.83,false
76AE,KWANG TA,,2006-12-21T14:39:22.83,false
76AF,XIANG YANG HONG 09,,2006-12-21T14:39:22.83,false
76AG,JI DA,,2006-12-21T14:39:22.83,false
76AH,VENUS NO. 2,,2006-12-21T14:39:22.83,false
76AJ,3-101,,2006-12-21T14:39:22.83,false
76AM,3-141,,2006-12-21T14:39:22.83,false
76AN,3-151,,2006-12-21T14:39:22.83,false
76BA,Bin Hai 511,,2011-07-04T16:30:54.793,false
76EX,EXCELLENCE CONTAINER,,2006-12-21T14:39:22.83,false
76GK,HAI JIAN 73,,2006-12-21T14:39:22.83,false
76H6,SUI LIAN 220,,2006-12-21T14:39:22.83,false
76H7,KANG GONG 1,,2006-12-21T14:39:22.83,false
76HH,HWA HANG,,2006-12-21T14:39:22.83,false
76KE,Ke Xue Yi Hao,,2015-11-03T11:25:10.07,false
76KX,KE XUE SAN HAO,,2015-11-02T20:11:59.157,false
76LB,Fengyun-3B,,2019-02-26T19:20:48.027,false
76NR,HAIYANG DIZHI LIUHAO,,2021-12-13T10:11:19.887,false
76OB,XIANG YANG HONG 18,,2017-10-29T10:51:48.37,false
76P3,KU YU 401,,2006-12-21T14:39:22.83,false
76PC,PROSPERITY CONTAINER,,2006-12-21T14:39:22.83,false
76QX,SHU TONG YU 1,,2006-12-21T14:39:22.83,false
76QY,SHU TONG YU 2,,2006-12-21T14:39:22.83,false
76RB,ZE WEN 125,,2006-12-21T14:39:22.83,false
76S1,SHU GUANG 01,,2006-12-21T14:39:22.83,false
76S2,SHU GUANG 02,,2006-12-21T14:39:22.83,false
76S3,SHU GUANG 03,,2006-12-21T14:39:22.83,false
76S4,SHU GUANG 04,,2006-12-21T14:39:22.83,false
76S5,SHU GUANG 05,,2006-12-21T14:39:22.83,false
76S7,SHU GUANG 07,,2006-12-21T14:39:22.83,false
76SA,SHIP 3,,2006-12-21T14:39:22.83,false
76SB,SHANGBAN,,2006-12-21T14:39:22.83,false
76SC,Ke Xue Yi Hao,,2015-11-03T11:23:20.55,false
76SH,SHI JIAN,,2006-12-21T14:39:22.83,false
76SJ,SHI JIAN HAO,,2006-12-21T14:39:22.83,false
76SU,SHU GUANG 06,,2006-12-21T14:39:22.83,false
76T3,XIANG YANG HONG 03,,2018-11-01T14:03:53.663,false
76TA,TAI HE,,2006-12-21T14:39:22.83,false
76WC,HAI JIAN 47,,2006-12-21T14:39:22.83,false
76WD,HAI JIAN 40,,2006-12-21T14:39:22.83,false
76WG,HAI JIAN 71,,2006-12-21T14:39:22.83,false
76WJ,SHI YAN 3,,2006-12-21T14:39:22.83,false
76WP,HAI JIAN 72,,2006-12-21T14:39:22.83,false
76X2,XIANG YANG HONG 02,,2006-12-21T14:39:22.83,false
76X3,XIANG YANG HONG 03,,2006-12-21T14:39:22.83,false
76X4,XIANG YANG HONG 04,,2006-12-21T14:39:22.83,false
76X5,XIANG YANG HONG,,2006-12-21T14:39:22.83,false
76X6,XIANG YANG HONG 06,,2006-12-21T14:39:22.83,false
76X7,XIANG YANG HONG 07,,2006-12-21T14:39:22.83,false
76X8,XIANG YANG HONG 10,,2006-12-21T14:39:22.83,false
76X9,XIANG YANG HONG 14,,2006-12-21T14:39:22.83,false
76XA,XIANG YANG HONG 01,,2006-12-21T14:39:22.83,false
76XB,XIANG YANG HONG 05,,2006-12-21T14:39:22.83,false
76XC,XIANG YANG HONG 08,,2006-12-21T14:39:22.83,false
76XJ,Ke Xue Er Hao,,2021-12-13T10:08:01.86,false
76YT,DAYANG YIHAO,,2021-11-02T09:38:36.91,false
76YY,SING YANG YONG,,2006-12-21T14:39:22.83,false
76ZK,ZHANG JIA KOU,,2006-12-21T14:39:22.83,false
771A,SYGIN,,2006-12-21T14:39:22.83,false
771T,TRISTAN,,2017-06-12T16:03:17.277,false
771X,TRANSWOOD,,2017-05-21T11:37:29.66,false
7720,Skagerak,,2020-11-09T13:16:32.81,false
7728,AIDA,,2018-06-01T12:29:17.66,false
772B,Kuttern,,2018-06-20T10:09:57.98,false
772T,TRANSPINE,,2017-06-12T16:10:40.887,false
7731,DON CARLOS,,2020-01-07T08:18:50.54,false
773A,ANTARCTIC,,2006-12-21T14:39:22.83,false
7741,DON QUIJOTE,,2020-08-03T07:23:17.483,false
774P,KBV 305,,2018-11-07T08:34:35.707,false
7754,GUNILLA,,2020-09-14T13:23:27.583,false
775T,MANON,,2018-09-24T09:32:12.31,false
7790,MULTIPLE SHIPS,,2015-01-22T12:00:53.4,true
7799,UNKNOWN,,2015-01-22T11:43:01.467,true
77A2,ANTARCTIC,,2006-12-21T14:39:22.83,false
77A6,ATLANTIC CONCERT,,2020-03-02T07:12:46.82,false
77AA,ATLE,,2009-12-08T14:06:24.147,false
77AB,ALBANIA,,2006-12-21T14:39:22.83,false
77AC,ANNIE JOHNSON,,2006-12-21T14:39:22.83,false
77AD,ANTONIA JOHNSON,,2006-12-21T14:39:22.83,false
77AE,AXEL JOHNSON,,2006-12-21T14:39:22.83,false
77AF,MARGARET JOHNSON,,2006-12-21T14:39:22.83,false
77AG,AGNE,,2006-12-21T14:39:22.83,false
77AH,ERONA,,2006-12-21T14:39:22.83,false
77AI,SAN FRANCISCO,,2006-12-21T14:39:22.83,false
77AJ,SAXEN,,2006-12-21T14:39:22.83,false
77AK,TV04,,2009-12-08T14:06:24.217,false
77AL,ALBATROSS,,2006-12-21T14:39:22.83,false
77AM,TV044,,2006-12-21T14:39:22.83,false
77AN,TV103,,2006-12-21T14:39:22.83,false
77AO,ARCONA,,2016-02-24T11:36:33.307,false
77AP,TV105,,2009-12-08T14:14:59.75,false
77AQ,TV171,,2009-12-08T14:06:24.277,false
77AR,ARGOS,,2020-09-28T11:14:21.943,false
77AS,TV227,,2006-12-21T14:39:22.83,false
77AT,TV241,,2010-01-18T10:41:04.86,false
77AU,TV243,,2006-12-21T14:39:22.83,false
77AV,TV245,,2009-12-08T14:06:24.333,false
77AW,TV246,,2010-01-18T10:41:05.16,false
77AX,TV248,,2006-12-21T14:39:22.83,false
77AY,TV249,,2006-12-21T14:39:22.83,false
77AZ,TV257,,2009-12-08T14:06:24.397,false
77BA,TV260,,2009-12-08T14:14:59.81,false
77BB,TV271,,2009-12-08T14:06:24.46,false
77BC,TV273,,2006-12-21T14:39:22.83,false
77BD,TV274,,2006-12-21T14:39:22.83,false
77BE,TV276,,2006-12-21T14:39:22.83,false
77BF,TV278,,2006-12-21T14:39:22.83,false
77BG,TV281,,2009-12-08T14:14:59.87,false
77BH,TV282,,2009-12-08T14:06:24.52,false
77BI,TV283,,2010-01-18T10:41:05.22,false
77BJ,TV03,,2006-12-21T14:39:22.83,false
77BK,NORLAND,,2006-12-21T14:39:22.83,false
77BL,TV258,,2009-12-08T14:06:24.58,false
77BM,TV255,,2006-12-21T14:39:22.83,false
77BN,TV101,,2006-12-21T14:39:22.83,false
77BO,BORNO STATION,,2016-02-24T11:36:42.323,false
77BP,ELGAREN,,2006-12-21T14:39:22.83,false
77BQ,TV259,,2006-12-21T14:39:22.83,false
77BR,TV254,,2006-12-21T14:39:22.83,false
77BS,ATLANTIC CINDERELLA,,2006-12-21T14:39:22.83,false
77BT,GAASSTEN,,2006-12-21T14:39:22.83,false
77BU,SJOLLEN,,2006-12-21T14:39:22.83,false
77BV,RIGOLETTO,,2006-12-21T14:39:22.83,false
77BW,DAG SKAER,,2006-12-21T14:39:22.83,false
77BX,STOVE TRADER,,2006-12-21T14:39:22.83,false
77BY,BARKEN,,2006-12-21T14:39:22.83,false
77BZ,BELLATRIX,,2006-12-21T14:39:22.83,false
77C0,ATLANTIC CONVEYOR,,2020-03-02T07:21:51.457,false
77CA,TV01,,2010-01-18T10:41:05.28,false
77CB,ARNE TISELIUS,,2009-08-14T16:57:00.757,false
77CC,POLHEM,,2018-11-07T08:37:51.26,false
77CN,Atlantic Companion,,2012-07-25T12:53:47.02,false
77CR,OSCAR II,,2006-12-21T14:39:22.83,false
77DA,DAN BROSTROEM,,2006-12-21T14:39:22.83,false
77DN,ODEN,,2015-06-23T19:52:29.86,false
77DY,DYNEKIL,,2006-12-21T14:39:22.83,false
77ES,ESOX,,2016-02-24T11:53:57.77,false
77ET,BETTY,,2006-12-21T14:39:22.83,false
77EX,Inger Express,,2009-12-08T14:06:24.657,false
77EY,EYSTRASALT,,2006-12-21T14:39:22.83,false
77F1,TOR FLANDRIA,,2015-10-20T13:47:02.553,false
77F2,TOR SELANDIA,,2020-01-06T14:57:35.413,false
77FA,FALSTERBOREV,,2010-02-23T10:57:25.29,false
77FF,FALSTAFF,,2016-02-24T11:57:37.083,false
77FI,FINNGRUNDET,,2010-02-23T10:57:28.147,false
77FK,Franklin,,2016-02-24T11:55:02.977,false
77FL,FLADEN,,2009-12-08T14:09:48.087,false
77FR,FREJ,,2009-12-08T14:09:48.14,false
77FS,FIXED STATIONS,,2018-02-04T13:18:09.497,true
77FY,FYRBYGGAREN,,2020-02-12T15:25:14.88,false
77GA,GRAASUGGAN,,2011-08-02T10:35:19.96,false
77GI,Grisbadarne,,2010-01-26T17:40:27.917,false
77GL,GLADAN,,2006-12-21T14:39:22.83,false
77GR,GRUNDKALLEN,,2016-02-24T11:37:00.297,false
77H5,DON JUAN,,2020-01-06T10:24:20.793,false
77H8,FIDELIO,,2018-03-03T10:13:41.82,false
77HA,HATTAN,,2006-12-21T14:39:22.83,false
77HL,HELLIG OLAV,,2006-12-21T14:39:22.83,false
77HN,HANNA,,2016-02-24T11:37:00.863,false
77HP,HELICOPTER,,2015-01-22T12:09:01.02,true
77HR,HAVRINGE,,2009-12-08T14:14:59.937,false
77HS,OTELLO,,2016-09-20T12:10:19.68,false
77HV,H. M. VEKSTADSFARTYG,,2006-12-21T14:39:22.83,false
77IC,Alice,,2019-05-23T09:03:01.88,false
77IH,ATLANTIC CARTIER,,2016-07-04T11:15:35.267,false
77IQ,ELEKTRA,,2020-08-17T08:19:21.93,false
77JE,ATLANTIC COMPASS,,2020-02-28T11:27:02.29,false
77JJ,JO-JO II,,2006-12-21T14:39:22.83,false
77K1,KBV 102,,2009-12-08T14:14:59.993,false
77K2,KBV 592,,2010-02-23T10:57:36.903,false
77K3,KBV290,,2006-12-21T14:39:22.83,false
77K4,KBV04,,2016-02-24T11:53:58.477,false
77K5,KBV005,,2012-09-10T18:58:52.913,false
77K6,KBV010,,2020-02-12T16:16:03.573,false
77K7,KBV046,,2016-02-24T11:37:03.413,false
77K8,KBV105,,2006-12-21T14:39:22.83,false
77K9,KBV181,,2017-11-21T17:32:14.25,false
77KA,KBV047,,2009-12-11T15:05:06.97,false
77KB,KBV 001 POSEIDON,,2020-02-12T10:53:28.343,false
77KC,KBV 002 TRITON,,2020-02-12T11:30:22.483,false
77KD,KBV 590,,2013-05-14T13:57:03.177,false
77KG,KALKGRUNDET,,2015-11-02T19:22:22.307,false
77KL,UTKLIPPAN,,2015-11-02T19:23:55.72,false
77KO,KOPPARSTENARNA,,2015-11-02T19:25:22.817,false
77KR,KRONO,,2015-06-30T11:53:29.91,false
77L0,MARGARON,,2018-11-07T08:36:25.49,false
77LA,LIMANDA,,2006-12-21T14:39:22.83,false
77LE,BLENDA,,2006-12-21T14:39:22.83,false
77LN,LANDSORT,,2015-11-02T19:26:45.413,false
77LS,BELOS,,2020-02-12T14:34:22.847,false
77LT,BALTICA,,2020-02-12T15:07:45.33,false
77LY,LOTTY,,2009-08-04T16:26:40.327,false
77MA,MIMER,,2020-09-28T11:14:22.013,false
77MM,ICEBEAM,,2017-07-25T13:30:51.967,false
77MO,MORILD,,2006-12-21T14:39:22.83,false
77MW,MOONSHADOW,,2016-02-24T11:37:10.363,false
77N4,TURANDOT,,2017-07-10T13:28:10.6,false
77NC,ANCYLUS,,2020-09-28T11:14:21.95,false
77NE,Nereus,,2010-01-26T17:40:38.993,false
77NJ,NJORD,,2009-12-08T14:09:50.94,false
77NP,NEPTUNUS AF TAEBY,,2006-12-21T14:39:22.83,false
77NS,KBV201,,2018-06-20T10:08:09.437,false
77NT,ANHOLT,,2006-12-21T14:39:22.83,false
77NV,NAVAL VESSELS,,2015-10-02T02:00:35.757,true
77ON,ORION,,2006-12-21T14:39:22.83,false
77OP,Stena Arctica,,2012-05-10T13:45:51.99,false
77OR,Olands Rev,,2016-02-24T11:53:59.013,false
77OS,OSKARSGRUNDET,,2010-02-23T11:15:17.617,false
77PA,PARALLA,,2006-12-21T14:39:22.83,false
77PN,PATER NOSTER,,2015-11-02T19:31:42.3,false
77Q6,FEDORA,,2016-02-24T11:57:30.92,false
77QL,MIGNON,,2016-09-13T12:23:25.87,false
77QU,FAUST,,2016-02-24T11:57:31.127,false
77RA,RIMBAUD,,2006-12-21T14:39:22.83,false
77RN,RAN,,2006-12-21T14:39:22.83,false
77SA,SCANDICA,,2009-12-08T14:09:51.073,false
77SB,SVINBADAN,,2010-02-23T10:57:54.253,false
77SC,SVANIC,,2009-12-08T14:10:31.98,false
77SE,SVEA,,2021-03-09T09:36:43.463,false
77SG,SKAGGALD,,2006-12-21T14:39:22.83,false
77SH,SHUTTLE KARLSTAD,,2006-12-21T14:39:22.83,false
77SI,SENSORITA,,2011-02-17T12:19:56.503,false
77SK,SKAGERAK,,2020-11-09T13:16:32.797,false
77SL,Sabella,,2016-02-24T11:55:45.723,false
77SN,SENSOR,,2009-12-08T14:15:00.047,false
77SR,SEGERO,,2006-12-21T14:39:22.83,false
77SS,SVENSKUND,,2006-12-21T14:39:22.83,false
77ST,SEA TERRIER,,2013-08-15T13:56:01.577,false
77SU,OCEAN SURVEYOR,,2013-08-15T14:21:36.723,false
77SV,SVENSKA BJORN,,2009-12-08T14:10:32.09,false
77SY,SYDOSBROTTEN,,2016-02-24T11:37:30.047,false
77T1,TV102,,2009-12-08T14:15:01.397,false
77T2,TV256,,2010-01-18T10:41:05.34,false
77T3,TV253,,2010-01-18T10:41:05.397,false
77T4,TV244,,2010-01-18T10:41:05.457,false
77T5,TV116,,2010-01-18T10:41:05.517,false
77T6,TV 216,,2006-12-21T14:39:22.83,false
77T7,TV277,,2009-12-08T14:15:01.463,false
77T8,TV172,,2009-12-08T14:10:32.15,false
77T9,TV284,,2009-12-08T14:10:32.207,false
77TA,TAENDAREN,,2006-12-21T14:39:22.83,false
77TF,CARMEN,,2018-02-11T10:17:04.18,false
77TH,THETIS,,2020-09-28T11:14:21.947,false
77TI,Triad,,2010-01-26T17:40:42.153,false
77TK,TOR VIKING II,,2015-01-11T22:41:25.773,false
77TP,TRANSPAPER,,2020-04-21T13:20:23.853,false
77TR,TOR,,2010-02-10T12:37:20.97,false
77TV,TV252,,2013-08-15T18:28:16.723,false
77U3,Haalabben,,2020-09-24T11:53:14.473,false
77UA,ULLA RINMAN,,2020-02-12T12:44:44.143,false
77UR,AURELIA,,2016-02-24T11:53:59.953,false
77UT,NORRBYLABB 1,,2008-02-27T16:05:56.137,false
77V2,TV285,,2009-12-08T14:10:32.267,false
77V3,TV287,,2006-12-21T14:39:22.83,false
77VA,VIDAR III,,2006-12-21T14:39:22.83,false
77VB,VARBERG,,2015-11-02T19:27:54.107,false
77VD,VADEROBOD,,2015-11-02T19:33:02.503,false
77VE,VEGA,,2006-12-21T14:39:22.83,false
77VI,VINGA,,2010-02-23T10:58:03.947,false
77VS,OSCAR VON SYDOW,,2009-08-14T16:55:30.557,false
77VV,VI,,2006-12-21T14:39:22.83,false
77WX,Electra af Asko,,2018-06-20T10:08:58.023,false
77XV,BOTNICA,,2018-05-24T16:19:06.357,false
77YF,ALE,,2016-02-24T11:57:36.467,false
77YM,YMER,,2009-12-08T14:15:15.11,false
861K,MARITIME EXPLORER,,2016-07-04T10:55:44.247,false
8690,MULTIPLE SHIPS,,2015-01-22T12:01:02.89,true
8699,UNKNOWN,,2015-01-22T11:43:09.8,true
86CH,CHANTHARA,,2006-12-21T14:39:22.83,false
86F2,FISHING RESEARCH 2,,2006-12-21T14:39:22.83,false
86KL,KLEDKEO,,2006-12-21T14:39:22.83,false
86PR,PRAMONG-I,,2006-12-21T14:39:22.83,false
86V1,OCEANOGRAPHIC VESSEL 1,,2006-12-21T14:39:22.83,false
86V2,OCEANOGRAPHIC VESSEL 2,,2006-12-21T14:39:22.83,false
86V9,FISHING VESSEL 9,,2006-12-21T14:39:22.83,false
86Z9,BANGRACHAN,,2006-12-21T14:39:22.83,false
8890,MULTIPLE SHIPS,,2015-01-22T12:01:11.527,true
8899,UNKNOWN,,2015-01-22T11:43:18.487,true
88EI,EL IDRISI,,2006-12-21T14:39:22.83,false
88HA,HANNOUN,,2011-10-14T13:43:53.87,false
88HB,HANNIBAL,,2016-02-24T11:37:54.22,false
88NM,Carthage,,2017-07-11T00:12:51.49,false
88SA,SALAMMBO,,2011-10-14T12:30:25.917,false
8922,KAAN KALKAVAN,,2018-03-20T08:28:33.62,false
897U,Teal Jr.,,2021-07-24T00:11:50.857,false
8990,MULTIPLE SHIPS,,2015-01-22T11:37:55.8,true
8999,UNKNOWN,,2015-01-22T11:43:28.403,true
89AL,Alemdar II,,2010-09-03T10:10:25.577,false
89AM,Arar 1,,2010-09-03T10:06:03.463,false
89AR,ARAR,,2010-07-05T09:38:21.153,false
89AZ,Teal Near East,,2017-09-12T09:10:08.283,false
89B2,BILIM-2,,2016-02-24T11:54:01.293,false
89BL,BILIM,,2016-02-24T11:54:01.287,false
89CA,CANDARLI,,2009-12-11T15:05:07.13,false
89CE,CESME,,2009-08-14T16:57:40.977,false
89CN,TCG CANDARLI,,2006-12-21T14:39:22.83,false
89CR,CARSAMBA,,2006-12-21T14:39:22.83,false
89CU,CUBUKLU,,2006-12-21T14:39:22.83,false
89DA,Daniel A,,2013-05-23T13:34:53.26,false
89DE,KTU DENAR I,,2009-12-08T14:10:32.333,false
89ER,Erdemli,,2009-12-08T14:10:32.38,false
89G4,HILDE A,,2018-03-20T08:28:27.963,false
89IO,AYSE A,,2017-12-21T11:54:21.78,false
89L1,NATALIA A,,2018-08-06T09:49:13.27,false
89LM,Lamas-1,,2009-12-08T14:10:32.42,false
89M1,MESAHA 1,,2006-12-21T14:39:22.83,false
89M2,MESAHA 2,,2006-12-21T14:39:22.83,false
89PR,K. PIRI REIS,,2011-01-24T10:28:26.777,false
89SM,SISMIK 1,,2006-12-21T14:39:22.83,false
89T2,NEVZAT KALKAVAN,,2016-09-13T12:23:33.53,false
89TP,HORACE A,,2018-01-27T09:15:30.473,false
89XL,TUBITAK Marmara,,2021-07-24T00:04:54.517,false
89YA,Surat Arastirma 1,,2021-07-24T00:12:30.187,false
89YU,YUNUS,,2006-12-21T14:39:22.83,false
9002,PEREDOVOY,,2021-07-24T01:24:49.657,false
9007,ADMIRAL KORNILOV,,2021-07-24T01:24:54.627,false
900G,PLASTUN,,2021-07-24T01:24:48.33,false
900L,POLITOTDELETS,,2021-07-24T01:24:52.36,false
900S,RT-23 MAKREL,,2021-07-24T01:24:43.157,false
900U,SRT-4458,,2021-07-24T01:24:53.5,false
9010,ALLAID,,2016-02-24T11:38:03.43,false
9011,TUNETS,,2016-02-24T11:38:04.26,false
9012,MORSKOY GEOFIZIK,,2016-02-24T11:54:01.573,false
9013,PROZION,,2016-02-24T11:38:05.05,false
9014,ANDROMEDA,,2016-02-24T11:38:06.04,false
9016,BASHKIRIA,,2016-02-24T11:54:02,false
9017,PANTIKAPEY,,2016-02-24T11:38:06.403,false
9018,KERCHENSKIY KOMSOMOLETS,,2016-02-24T11:38:06.57,false
9019,A.I. VOEIKOV,,2016-02-24T11:54:02.243,false
901A,TAROUSS,,2016-02-24T11:38:06.793,false
901B,TYMOVSK,,2016-02-24T11:38:07.023,false
901C,MYS VAYGACH,,2016-02-24T11:54:02.517,false
901D,DISSEY,,2016-02-24T11:38:07.29,false
901E,ALMA ATA,,2016-02-24T11:38:07.507,false
901F,KALLISTO,,2016-02-24T11:54:02.723,false
901G,VASILIY GOLOVNIN,,2016-02-24T11:38:07.927,false
901H,KAMCHATKA,,2016-02-24T11:38:08.417,false
901I,SEVERNY POLYUS 2,,2015-02-24T17:36:15.43,false
901J,SHMIDT,,2016-02-24T11:38:08.643,false
901K,KARL LIEBKNECHT,,2016-02-24T11:38:09.16,false
901L,LLINSK,,2016-02-24T11:38:09.53,false
901M,MGACHI,,2016-02-24T11:38:09.757,false
901N,NAKAT,,2016-02-24T11:38:09.993,false
901O,SEVERNY POLYUS 3,,2014-08-20T18:06:57.247,false
901P,DANILO NECHAY,,2016-02-24T11:54:02.94,false
901Q,PARALLAKS,,2016-02-24T11:38:10.197,false
901R,PEGAS,,2016-02-24T11:38:10.65,false
901S,"SRT-4170 ""MOSALSK""",,2016-02-24T11:54:03.203,false
901T,PORT ILYICH,,2016-02-24T11:38:11.38,false
901U,RTEHREVANC,,2016-02-24T11:38:12.76,false
901V,VERKHNEVILYUYSK,,2016-02-24T11:54:03.313,false
901W,AKVATORIYA,,2014-12-05T21:18:24.58,false
901X,VYSOKOGORSK,,2016-02-24T11:38:14.627,false
901Y,ANTARKTIKA,,2014-08-13T19:10:45.07,false
901Z,ZVEZDNIY,,2016-02-24T11:38:15.16,false
9020,GIGROMETR,,2016-02-24T11:54:03.413,false
9021,SEVERNY POLYUS 4,,2014-08-20T18:08:07.81,false
9022,TARUSA,,2016-02-24T11:38:16.517,false
9023,GILDA,,2016-02-24T11:38:16.797,false
9024,NIKOLAY RESHETNYAK,,2016-02-24T11:54:03.523,false
9025,SREDNYAYA KOSA,,2016-02-24T11:38:17.06,false
9026,ZHELEZNYAKOV,,2016-02-24T11:38:17.22,false
9027,DMITRIY STEFANOV,,2016-02-24T11:38:17.43,false
9028,ELSK,,2016-02-24T11:38:17.657,false
9029,PAMYAT KIROVA,,2016-02-24T11:38:17.917,false
902A,MERIDIAN,,2016-02-24T11:38:18.203,false
902B,VLADIMIR PARSHIN,,2016-04-06T12:53:59.167,false
902C,STRELNYA,,2016-02-24T11:54:03.627,false
902D,AFELIY,,2016-02-24T11:38:19.027,false
902E,TAMGA,,2016-02-24T11:38:19.727,false
902F,LENSK,,2016-02-24T11:54:03.767,false
902G,C.A. 7,,2016-02-24T11:38:20.28,false
902H,CHELISKIN,,2016-02-24T11:38:21.033,false
902I,KOLIMA,,2016-02-24T11:54:03.883,false
902J,KOVALEVSKY,,2016-02-24T11:38:21.827,false
902K,LAG,,2016-02-24T11:38:22.46,false
902L,SELIANIK,,2016-02-24T11:54:03.997,false
902M,TAYMIR,,2016-02-24T11:38:22.993,false
902N,VANTSETSI,,2016-02-24T11:38:24.367,false
902O,SEVERNY POLYUS 5,,2014-08-20T18:08:48.11,false
902P,ZAGRADITEL,,2016-02-24T11:54:04.117,false
902S,SEVASTOPOLSKIY RYBAK,,2016-02-24T11:38:25.553,false
902T,MI0819,,2016-02-24T11:38:26.44,false
902U,MI0827,,2016-02-24T11:38:26.79,false
902V,MI0829,,2016-02-24T11:38:27.35,false
9030,BELUHA,,2016-02-24T11:38:27.85,false
9031,BOGATUR,,2016-02-24T11:38:28.323,false
9032,DZIGIT,,2016-02-24T11:38:29.17,false
9033,ELDING,,2016-02-24T11:54:04.233,false
9034,ERMAK,,2016-02-24T11:38:30.037,false
9035,MALYGUINE,,2016-02-24T11:38:31.13,false
9036,PACHTUSOF,,2016-02-24T11:54:04.34,false
9037,PERVOZVANY,,2018-07-06T12:27:20.37,true
9038,POMOR,,2016-02-24T11:38:32.57,false
9039,RIBAK,,2016-02-24T11:54:04.457,false
903A,MOROZ,,2016-02-24T11:38:33.33,false
903B,BOUREVESTNIK,,2016-02-24T11:38:33.973,false
903C,GRADOUS MAYAK,,2016-02-24T11:54:04.563,false
903D,IZOOMROUD,,2016-02-24T11:38:34.887,false
903E,ADLER,,2016-02-24T11:38:35.697,false
903F,OPOUKHA,,2016-02-24T11:54:04.68,false
903G,DVINA,,2016-02-24T11:38:35.923,false
903H,GIROSKOP,,2016-02-24T11:38:36.637,false
903I,TSCH-602/601,,2016-02-24T11:38:37.473,false
903J,GRB 286,,2016-02-24T11:38:38.28,false
903K,TSCH-593,,2016-02-24T11:38:39.273,false
903L,RASSVET,,2016-02-24T11:38:39.567,false
903M,ALGAMA,,2016-02-24T11:38:40.9,false
903N,SRT-4401,,2016-02-24T11:54:04.79,false
903O,SEVERNY POLYUS 16,,2014-08-20T18:09:39.61,false
903P,KRYM,,2016-02-24T11:38:41.223,false
903Q,SRT 4348,,2016-02-24T11:38:41.74,false
903R,SRTM 8-449,,2016-02-24T11:54:04.907,false
903S,KOLPIN,,2016-02-24T11:38:42.44,false
903T,SRT 419/342,,2016-02-24T11:38:43.227,false
903U,YASTREB,,2016-02-24T11:54:05.02,false
903V,BOYDAR,,2016-02-24T11:38:44.15,false
903W,ALATYR,,2016-02-24T11:38:44.66,false
903X,BAKSAN,,2016-02-24T11:54:05.17,false
903Y,GLOBOUS,,2016-02-24T11:38:45.213,false
903Z,SOUCHAN,,2016-02-24T11:38:46.27,false
9040,RUSANOV,,2016-02-24T11:54:05.29,false
9041,SOSNOVETS,,2016-02-24T11:38:47.007,false
9042,STIARNEN,,2016-02-24T11:38:47.937,false
9043,SOKOLISTA,,2016-02-24T11:54:05.43,false
9044,SUCHUM,,2016-02-24T11:38:48.397,false
9045,SVIATOGOR,,2016-02-24T11:38:49.017,false
9046,TRALSCHIK 21,,2016-02-24T11:38:49.71,false
9047,VARYAG,,2016-02-24T11:38:50.103,false
9048,VESTNIK,,2016-02-24T11:38:50.403,false
9049,CHC-2032,,2016-02-24T11:38:51.48,false
904A,CHOUMIKAN,,2016-02-24T11:38:52.343,false
904B,CHAZHMA,,2016-02-24T11:54:05.553,false
904C,ROUMB,,2016-02-24T11:38:53.237,false
904D,TAYMYR,,2016-02-24T11:38:53.587,false
904E,GIDROSTAT,,2016-02-24T11:54:05.69,false
904F,OKHOTSK,,2016-02-24T11:38:54.683,false
904G,VIUGA,,2016-02-24T11:38:55.477,false
904H,ZAPOLIARIE,,2016-02-24T11:54:05.827,false
904I,OSTRIAK,,2016-02-24T11:38:56.303,false
904J,VARES,,2016-02-24T11:38:57.87,false
904K,POBEDA,,2016-02-24T11:54:06.097,false
904L,AMETIST,,2016-02-24T11:38:58.9,false
904M,TOPOROK,,2016-02-24T11:38:59.207,false
904N,BIROKHAN,,2016-02-24T11:54:06.21,false
904O,SEVERNY POLYUS 19,,2014-08-20T18:10:15.01,false
904P,SRTM-8-417,,2016-02-24T11:38:59.777,false
904Q,URITSKIY,,2016-02-24T11:39:00.463,false
